index	album	song_title	lyric	line_number	release_date
111	Fearless	Fearless 	My hands shake, I'm not usually this way but	27	2008-11-11
111	Fearless	Fearless 	You pull me in and I'm a little more brave	28	2008-11-11
111	Fearless	Fearless 	It's the first kiss, it's flawless, really something	29	2008-11-11
111	Fearless	Fearless 	It's fearless	30	2008-11-11
111	Fearless	Fearless 	Oh, yeah	31	2008-11-11
111	Fearless	Fearless 	[Chorus]	32	2008-11-11
111	Fearless	Fearless 	'Cause I don't know how it gets better than this	33	2008-11-11
111	Fearless	Fearless 	You take my hand and drag me head first, fearless	34	2008-11-11
111	Fearless	Fearless 	And I don't know why but with you I'd dance	35	2008-11-11
111	Fearless	Fearless 	In a storm in my best dress, fearless	36	2008-11-11
111	Fearless	Fearless 	[Chorus]	37	2008-11-11
111	Fearless	Fearless 	'Cause I don't know how it gets better than this	38	2008-11-11
111	Fearless	Fearless 	You take my hand and drag me head first, fearless	39	2008-11-11
111	Fearless	Fearless 	And I don't know why but with you I'd dance	40	2008-11-11
111	Fearless	Fearless 	In a storm in my best dress, fearless	41	2008-11-11
111	Fearless	Fearless 	[Outro]	42	2008-11-11
111	Fearless	Fearless 	Oh, oh	43	2008-11-11
111	Fearless	Fearless 	Oh, yeah	44	2008-11-11
112	folklore (Deluxe)	​the lakes 	[Lyrics from Album Review]	0	2020-08-07
112	folklore (Deluxe)	​the lakes 	What should be over burrowed under my skin	1	2020-08-07
112	folklore (Deluxe)	​the lakes 	In heart-stopping waves of hurt	2	2020-08-07
112	folklore (Deluxe)	​the lakes 	I've come too far to watch some namedropping sleaze	3	2020-08-07
112	folklore (Deluxe)	​the lakes 	Tell me what are my words worth	4	2020-08-07
112	folklore (Deluxe)	​the lakes 	I want to watch wisteria grow right over my bare feet	5	2020-08-07
112	folklore (Deluxe)	​the lakes 	Because I haven't moved in years	6	2020-08-07
112	folklore (Deluxe)	​the lakes 	And not without my muse	7	2020-08-07
112	folklore (Deluxe)	​the lakes 	With no one around to tweet it	8	2020-08-07
113	Speak Now (Deluxe)	The Story of Us 	[Verse 1]	0	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	I used to think one day, we'd tell the story of us	1	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	How we met, and the sparks flew instantly	2	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And people would say, they're the lucky ones	3	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	I used to know my place was a spot next to you	4	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Now I'm searching the room for an empty seat	5	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	'Cause lately, I don't even know what page you're on	6	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	[Pre-Chorus 1]	7	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Oh, a simple complication	8	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Miscommunications lead to fallout	9	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	So many things that I wish you knew	10	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	So many walls up, I can't break through	11	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	[Chorus]	12	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Now I'm standing alone in a crowded room	13	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And we're not speaking	14	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And I'm dying to know	15	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Is it killing you like it's killing me?	16	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Yeah, I don't know what to say	17	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Since the twist of fate when it all broke down	18	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And the story of us looks a lot like a tragedy now	19	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Next chapter	20	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	[Verse 2]	21	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	How'd we end up this way?	22	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	See me nervously pulling at my clothes and trying to look busy	23	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And you're doing your best to avoid me	24	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	I'm starting to think one day, I'll tell the story of us	25	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Of how I was losing my mind when I saw you here	26	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	But you held your pride like you should've held me	27	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	[Pre-Chorus 2]	28	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Oh, I'm scared to see the ending	29	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Why are we pretending this is nothing?	30	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	I'd tell you I miss you, but I don't know how	31	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	I've never heard silence quite this loud	32	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	[Chorus]	33	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Now I'm standing alone in a crowded room	34	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And we're not speaking	35	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And I'm dying to know	36	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Is it killing you like it's killing me?	37	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Yeah, and I don't know what to say	38	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Since the twist of fate, when it all broke down	39	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And the story of us looks a lot like a tragedy now	40	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	[Bridge]	41	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	This is looking like a contest	42	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Of who can act like they care less	43	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	But I liked it better when you were on my side	44	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	The battle's in your hands now	45	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	But I would lay my armor down	46	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	If you say you'd rather love than fight	47	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	So many things that you wish I knew	48	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	But the story of us might be ending soon	49	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	[Chorus]	50	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Now I'm standing alone in a crowded room	51	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And we're not speaking	52	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And I'm dying to know	53	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Is it killing you like it's killing me?	54	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Yeah, and I don't know what to say	55	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Since the twist of fate, when it all broke down	56	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And the story of us looks a lot like a tragedy now, now, now	57	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	[Outro]	58	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And we're not speaking	59	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And I'm dying to know	60	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	Is it killing you like it's killing me, yeah?	61	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	I don't know what to say since the twist of fate	62	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	'Cause we're going down	63	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	And the story of us looks a lot like a tragedy now	64	2010-10-25
113	Speak Now (Deluxe)	The Story of Us 	The End	65	2010-10-25
114	Red	Starlight 	[Chorus]	0	2012-10-22
114	Red	Starlight 	I said, "Oh, my, what a marvelous tune"	1	2012-10-22
114	Red	Starlight 	It was the best night, never would forget how we moved	2	2012-10-22
114	Red	Starlight 	The whole place was dressed to the nines	3	2012-10-22
114	Red	Starlight 	And we were dancing, dancing	4	2012-10-22
114	Red	Starlight 	Like we're made of starlight	5	2012-10-22
114	Red	Starlight 	Like we're made of starlight	6	2012-10-22
114	Red	Starlight 	[Verse 1]	7	2012-10-22
114	Red	Starlight 	I met Bobby on the boardwalk, summer of '45	8	2012-10-22
114	Red	Starlight 	Picked me up, late one night at the window	9	2012-10-22
114	Red	Starlight 	We were 17 and crazy, running wild, wild	10	2012-10-22
114	Red	Starlight 	Can't remember what song it was playing when we walked in	11	2012-10-22
114	Red	Starlight 	The night we snuck into a yacht club party	12	2012-10-22
114	Red	Starlight 	Pretending to be a duchess and a prince	13	2012-10-22
114	Red	Starlight 	[Chorus]	14	2012-10-22
114	Red	Starlight 	And I said, "Oh, my, what a marvelous tune"	15	2012-10-22
114	Red	Starlight 	It was the best night, never would forget how we moved	16	2012-10-22
114	Red	Starlight 	The whole place was dressed to the nines	17	2012-10-22
114	Red	Starlight 	And we were dancing, dancing	18	2012-10-22
114	Red	Starlight 	Like we're made of starlight, starlight	19	2012-10-22
114	Red	Starlight 	Like we're made of starlight, starlight	20	2012-10-22
114	Red	Starlight 	[Verse 2]	21	2012-10-22
114	Red	Starlight 	He said, "Look at you	22	2012-10-22
114	Red	Starlight 	Worrying so much about things you can't change	23	2012-10-22
114	Red	Starlight 	You'll spend your whole life singing the blues	24	2012-10-22
114	Red	Starlight 	If you keep thinking that way"	25	2012-10-22
114	Red	Starlight 	He was trying to skip rocks on the ocean, saying to me	26	2012-10-22
114	Red	Starlight 	"Don't you see the starlight, starlight?	27	2012-10-22
114	Red	Starlight 	Don't you dream impossible things?"	28	2012-10-22
114	Red	Starlight 	[Chorus]	29	2012-10-22
114	Red	Starlight 	Like, "Oh, my, what a marvelous tune"	30	2012-10-22
114	Red	Starlight 	It was the best night, never would forget how we moved	31	2012-10-22
114	Red	Starlight 	The whole place was dressed to the nines	32	2012-10-22
114	Red	Starlight 	And we were dancing, dancing	33	2012-10-22
114	Red	Starlight 	Like we're made of starlight, starlight	34	2012-10-22
114	Red	Starlight 	Like we're made of starlight, starlight	35	2012-10-22
114	Red	Starlight 	[Bridge]	36	2012-10-22
114	Red	Starlight 	Ooh, ooh, he's talking crazy	37	2012-10-22
114	Red	Starlight 	Ooh, ooh, dancing with me	38	2012-10-22
114	Red	Starlight 	Ooh, ooh, we could get married	39	2012-10-22
114	Red	Starlight 	Have ten kids and teach 'em how to dream	40	2012-10-22
114	Red	Starlight 	[Guitar Solo]	41	2012-10-22
114	Red	Starlight 	[Chorus]	42	2012-10-22
114	Red	Starlight 	Oh, my, what a marvelous tune	43	2012-10-22
114	Red	Starlight 	It was the best night, never would forget how we moved	44	2012-10-22
114	Red	Starlight 	The whole place was dressed to the nines	45	2012-10-22
114	Red	Starlight 	And we were dancing, dancing	46	2012-10-22
114	Red	Starlight 	Like we're made of starlight, starlight	47	2012-10-22
114	Red	Starlight 	Like we're made of starlight, starlight	48	2012-10-22
114	Red	Starlight 	[Breakdown]	49	2012-10-22
114	Red	Starlight 	Like we're made of starlight, starlight	50	2012-10-22
114	Red	Starlight 	Like we dream impossible dreams	51	2012-10-22
114	Red	Starlight 	Like starlight, starlight	52	2012-10-22
114	Red	Starlight 	Like we dream impossible dreams	53	2012-10-22
114	Red	Starlight 	[Outro]	54	2012-10-22
114	Red	Starlight 	Don't you see the starlight, starlight?	55	2012-10-22
114	Red	Starlight 	Don't you dream impossible things?	56	2012-10-22
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Verse 1]	0	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	I see your face in my mind as I drive away	1	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	'Cause none of us thought it was gonna end that way	2	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	People are people and sometimes we change our minds	3	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	But it's killing me to see you go after all this time	4	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Verse 2]	5	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Music starts playing like the end of a sad movie	6	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	It's the kind of ending you don't really wanna see	7	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	'Cause it's tragedy and it'll only bring you down	8	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Now I don't know what to be without you around	9	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Pre-Chorus]	10	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	And we know it's never simple, never easy	11	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Never a clean break, no one here to save me	12	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	You're the only thing I know like the back of my hand	13	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Chorus]	14	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	And I can't breathe without you, but I have to	15	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Breathe without you but I have to	16	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Verse 3]	17	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Never wanted this, never wanna see you hurt	18	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Every little bump in the road I tried to swerve	19	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	But people are people and sometimes it doesn't work out	20	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Nothing we say is gonna save us from the fall out	21	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Pre-Chorus]	22	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	And we know it's never simple, never easy	23	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Never a clean break, no one here to save me	24	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	You're the only thing I know like the back of my hand	25	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Chorus]	26	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	And I can't breathe without you but I have to	27	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Breathe without you but I have to	28	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Bridge]	29	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	It's 2 A.M, feeling like I just lost a friend	30	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Hope you know it's not easy, easy for me	31	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	It's 2 A.M, feeling like I just lost a friend	32	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Hope you know this ain't easy, easy for me	33	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Pre-Chorus]	34	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	And we know it's never simple, never easy	35	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Never a clean break, no one here to save me, oh	36	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Chorus]	37	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	I can't breathe without you but I have to	38	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Breathe without you but I have to	39	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	Breathe without you but I have to	40	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	[Outro]	41	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	I'm sorry, I'm sorry	42	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	I'm sorry, (Yeah eh) I'm sorry	43	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	I'm sorry, I'm sorry	44	2008-11-11
115	Fearless	Breathe  (Ft. Colbie Caillat)	I'm sorry	45	2008-11-11
116	Red	Come Back... Be Here 	[Verse 1]	0	2012-10-22
116	Red	Come Back... Be Here 	You said it in a simple way	1	2012-10-22
116	Red	Come Back... Be Here 	4AM, the second day	2	2012-10-22
116	Red	Come Back... Be Here 	How strange that I don't know you at all	3	2012-10-22
116	Red	Come Back... Be Here 	Stumbled through the long goodbye	4	2012-10-22
116	Red	Come Back... Be Here 	One last kiss, then catch your flight	5	2012-10-22
116	Red	Come Back... Be Here 	Right when I was just about to fall	6	2012-10-22
116	Red	Come Back... Be Here 	[Pre-Chorus 1]	7	2012-10-22
116	Red	Come Back... Be Here 	I told myself, don't get attached	8	2012-10-22
116	Red	Come Back... Be Here 	But in my mind, I play it back	9	2012-10-22
116	Red	Come Back... Be Here 	Spinning faster than the plane that took you	10	2012-10-22
116	Red	Come Back... Be Here 	[Chorus]	11	2012-10-22
116	Red	Come Back... Be Here 	And this is when the feeling sinks in	12	2012-10-22
116	Red	Come Back... Be Here 	I don't wanna miss you like this	13	2012-10-22
116	Red	Come Back... Be Here 	Come back, be here, come back, be here	14	2012-10-22
116	Red	Come Back... Be Here 	I guess you're in New York today	15	2012-10-22
116	Red	Come Back... Be Here 	I don't wanna need you this way	16	2012-10-22
116	Red	Come Back... Be Here 	Come back, be here, come back, be here	17	2012-10-22
116	Red	Come Back... Be Here 	[Verse 2]	18	2012-10-22
116	Red	Come Back... Be Here 	The delicate beginning rush	19	2012-10-22
116	Red	Come Back... Be Here 	The feeling you can know so much	20	2012-10-22
116	Red	Come Back... Be Here 	Without knowing anything at all	21	2012-10-22
116	Red	Come Back... Be Here 	And now that I can put this down	22	2012-10-22
116	Red	Come Back... Be Here 	If I had known what I know now	23	2012-10-22
116	Red	Come Back... Be Here 	I never would've played so nonchalant	24	2012-10-22
116	Red	Come Back... Be Here 	[Pre-Chorus 2]	25	2012-10-22
116	Red	Come Back... Be Here 	Taxi cabs and busy streets	26	2012-10-22
116	Red	Come Back... Be Here 	That never bring you back to me	27	2012-10-22
116	Red	Come Back... Be Here 	I can't help but wish you took me with you	28	2012-10-22
116	Red	Come Back... Be Here 	[Chorus 2]	29	2012-10-22
116	Red	Come Back... Be Here 	And this is when the feeling sinks in	30	2012-10-22
116	Red	Come Back... Be Here 	I don't wanna miss you like this	31	2012-10-22
116	Red	Come Back... Be Here 	Come back, be here, come back, be here	32	2012-10-22
116	Red	Come Back... Be Here 	I guess you're in London today	33	2012-10-22
116	Red	Come Back... Be Here 	And I don't wanna need you this way	34	2012-10-22
116	Red	Come Back... Be Here 	Come back, be here, come back, be here	35	2012-10-22
116	Red	Come Back... Be Here 	[Bridge]	36	2012-10-22
116	Red	Come Back... Be Here 	This is falling in love in the cruelest way	37	2012-10-22
116	Red	Come Back... Be Here 	This is falling for you when you are worlds away	38	2012-10-22
116	Red	Come Back... Be Here 	In New York, be here	39	2012-10-22
116	Red	Come Back... Be Here 	But you're in London, and I break down	40	2012-10-22
116	Red	Come Back... Be Here 	'Cause it's not fair that you're not around	41	2012-10-22
116	Red	Come Back... Be Here 	[Chorus]	42	2012-10-22
116	Red	Come Back... Be Here 	This is when the feeling sinks in	43	2012-10-22
116	Red	Come Back... Be Here 	I don't wanna miss you like this	44	2012-10-22
116	Red	Come Back... Be Here 	Come back, be here, come back, be here	45	2012-10-22
116	Red	Come Back... Be Here 	I guess you're in New York today	46	2012-10-22
116	Red	Come Back... Be Here 	And I don't wanna need you this way	47	2012-10-22
116	Red	Come Back... Be Here 	Come back, be here, come back, be here	48	2012-10-22
116	Red	Come Back... Be Here 	[Outro]	49	2012-10-22
116	Red	Come Back... Be Here 	Oh-oh, oh-oh	50	2012-10-22
116	Red	Come Back... Be Here 	I don't wanna miss you like this	51	2012-10-22
116	Red	Come Back... Be Here 	Oh-oh, oh-oh	52	2012-10-22
116	Red	Come Back... Be Here 	Come back, be here	53	2012-10-22
116	Red	Come Back... Be Here 	Come back, be here	54	2012-10-22
117	Speak Now (Deluxe)	Haunted 	[Verse 1]	0	2010-10-25
117	Speak Now (Deluxe)	Haunted 	You and I walk a fragile line	1	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I have known it all this time	2	2010-10-25
117	Speak Now (Deluxe)	Haunted 	But I never thought I'd live to see it break	3	2010-10-25
117	Speak Now (Deluxe)	Haunted 	It's getting dark and it's all too quiet	4	2010-10-25
117	Speak Now (Deluxe)	Haunted 	And I can't trust anything now	5	2010-10-25
117	Speak Now (Deluxe)	Haunted 	And it's coming over you like it's all a big mistake	6	2010-10-25
117	Speak Now (Deluxe)	Haunted 	[Pre-Chorus]	7	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Whoa, holding my breath	8	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Won't lose you again	9	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Something's made your eyes go cold	10	2010-10-25
117	Speak Now (Deluxe)	Haunted 	[Chorus]	11	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Come on, come on, don't leave me like this	12	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I thought I had you figured out	13	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Something's gone terribly wrong	14	2010-10-25
117	Speak Now (Deluxe)	Haunted 	You're all I wanted	15	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Come on, come on, don't leave me like this	16	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I thought I had you figured out	17	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Can't breathe whenever you're gone	18	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Can't turn back now, I'm haunted	19	2010-10-25
117	Speak Now (Deluxe)	Haunted 	[Verse 2]	20	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Stood there and watched you walk away	21	2010-10-25
117	Speak Now (Deluxe)	Haunted 	From everything we had	22	2010-10-25
117	Speak Now (Deluxe)	Haunted 	But I still mean every word I said to you	23	2010-10-25
117	Speak Now (Deluxe)	Haunted 	He will try to take away my pain	24	2010-10-25
117	Speak Now (Deluxe)	Haunted 	And he just might make me smile	25	2010-10-25
117	Speak Now (Deluxe)	Haunted 	But the whole time, I'm wishing it was you instead	26	2010-10-25
117	Speak Now (Deluxe)	Haunted 	[Pre-Chorus]	27	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Oh, holding my breath	28	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Won't see you again	29	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Something keeps me holding onto nothing	30	2010-10-25
117	Speak Now (Deluxe)	Haunted 	[Chorus]	31	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Come on, come on, don't leave me like this	32	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I thought I had you figured out	33	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Something's gone terribly wrong	34	2010-10-25
117	Speak Now (Deluxe)	Haunted 	You're all I wanted	35	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Come on, come on, don't leave me like this	36	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I thought I had you figured out	37	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Can't breathe whenever you're gone	38	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Can't turn back now, I'm haunted	39	2010-10-25
117	Speak Now (Deluxe)	Haunted 	[Bridge]	40	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I know	41	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I know	42	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I just know	43	2010-10-25
117	Speak Now (Deluxe)	Haunted 	You're not gone, you can't be gone, no	44	2010-10-25
117	Speak Now (Deluxe)	Haunted 	[Chorus]	45	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Come on, come on, don't leave me like this	46	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I thought I had you figured out	47	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Something's gone terribly wrong	48	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Won't finish what you started	49	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Come on, come on, don't leave me like this	50	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I thought I had you figured out	51	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Can't breathe whenever you're gone	52	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Can't go back, I'm haunted	53	2010-10-25
117	Speak Now (Deluxe)	Haunted 	(Oh, oh, oh, oh, oh, oh, oh, oh, oh)	54	2010-10-25
117	Speak Now (Deluxe)	Haunted 	[Outro]	55	2010-10-25
117	Speak Now (Deluxe)	Haunted 	You and I walk a fragile line	56	2010-10-25
117	Speak Now (Deluxe)	Haunted 	I have known it all this time	57	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Never ever thought I'd see it break	58	2010-10-25
117	Speak Now (Deluxe)	Haunted 	Never thought I'd see it	59	2010-10-25
118	2004-2005 Demo CD	Picture to Burn 	[Verse 1]	0	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	State the obvious, I didn't get my perfect fantasy	1	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	I realize you love yourself more than you could ever love me	2	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	So go and tell your friends that I'm obsessive and crazy	3	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	That's fine, you won't mind if I say	4	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	By the way	5	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	[Chorus]	6	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	I hate that stupid old pickup truck you never let me drive	7	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	You're a redneck heartbreak who's really bad at lying	8	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	So watch me strike a match on all my wasted time	9	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	As far as I'm concerned, you're just another picture to burn	10	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	[Verse 2]	11	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	There's no time for tears	12	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	I'm just sitting here planning my revenge	13	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	There's nothing stopping me	14	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	From going out with all of your best friends	15	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	And if you come around saying sorry to me	16	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	My daddy's gonna show you how sorry you'll be	17	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	[Chorus]	18	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	'Cause I hate that stupid old pickup truck you never let me drive	19	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	You're a redneck heartbreak who's really bad at lying	20	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	So watch me strike a match on all my wasted time	21	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	As far as I'm concerned, you're just another picture to burn	22	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	[Bridge]	23	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	And if you're missing me, you'd better keep it to yourself	24	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	'Cause coming back around here would be bad for your health	25	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	[Chorus]	26	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	'Cause I hate that stupid old pickup truck you never let me drive	27	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	You're a redneck heartbreak who's really bad at lying	28	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	So watch me strike a match on all my wasted time	29	2006-10-24
